Program,path_to_mutant,exam_score
AddGate_swap_inGap_9_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.36363636363636365
AddGate_swap_inGap_7_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.18181818181818182
AddGate_cz_inGap_10_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.2727272727272727
AddGate_rxx_inGap_7_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.8181818181818182
AddGate_rxx_inGap_3_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.2727272727272727
AddGate_cz_inGap_7_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.7272727272727273
AddGate_cswap_inGap_6_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.5
AddGate_h_inGap_1_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.36363636363636365
AddGate_swap_inGap_8_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.09090909090909091
AddGate_p_inGap_9_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.09090909090909091
AddGate_ccx_inGap_8_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.2727272727272727
AddGate_rzz_inGap_6_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.3181818181818182
AddGate_rz_inGap_10_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.13636363636363635
AddGate_rxx_inGap_14_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.045454545454545456
AddGate_cz_inGap_8_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.8636363636363636
AddGate_h_inGap_10_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.3181818181818182
AddGate_rz_inGap_6_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.09090909090909091
AddGate_swap_inGap_6_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.045454545454545456
AddGate_rxx_inGap_4_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.13636363636363635
AddGate_rx_inGap_12_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.045454545454545456
AddGate_y_inGap_1_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.22727272727272727
AddGate_h_inGap_2_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.5
AddGate_rzz_inGap_11_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.13636363636363635
AddGate_cswap_inGap_9_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.5
AddGate_rz_inGap_11_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.22727272727272727
AddGate_h_inGap_11_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.045454545454545456
AddGate_rzz_inGap_9_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.6363636363636364
AddGate_y_inGap_10_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.09090909090909091
AddGate_y_inGap_9_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.13636363636363635
AddGate_ry_inGap_15_.qasm,SBFL_circuits/QMutBenchMutants/Mutants_qpeinexact_5_qubits/,0.045454545454545456
